cfb_season,college,ap_rank,nfl_players,pro_bowls,all_pros,player_list
2003,Georgia,7,19,5,1,Benjamin Watson|Brandon Coutu|Bruce Thornton|Charles Johnson|Chris Clemons|David Pollack|Greg Blue|Kedric Golston|Leonard Pope|Marcus Howard|Max Jean-Gilles|Odell Thurman|Quentin Moses|Reggie Brown|Robert Geathers|Sean Jones|Thomas Brown|Thomas Davis|Tim Jennings
2003,Iowa,8,13,14,5,Abdul Hodge|Bob Sanders|Chad Greenway|Charles Godfrey|Jared Clauss|Jonathan Babineaux|Kenny Iwebema|Marshal Yanda|Matt Roth|Nate Kaeding|Robert Gallery|Scott Chandler|Sean Considine
2003,Washington State,9,9,0,0,Devard Darling|Eric Frampton|Erik Coleman|Hamza Abdullah|Husain Abdullah|Jason David|Jason Hill|Jerome Harrison|Karl Paymah
2003,Miami (OH),10,4,6,0,Ben Roethlisberger|Jacob Bell|Ryne Robinson|Terna Nande
2003,Florida State,11,28,10,2,A.J. Nicholson|Alex Barron|Andre Fluellen|Antonio Cromartie|Brodrick Bunkley|Bryant McFadden|Buster Davis|Chauncey Davis|Chris Davis|Craphonso Thorpe|Darnell Dockett|Eric Moore|Ernie Sims|Geno Hayes|Greg Jones|Jerome Carter|Kamerion Wimbley|Kendyll Pope|Lawrence Timmons|Leon Washington|Letroy Guion|Lorenzo Booker|Mario Henderson|Michael Boulware|Pat Watkins|Ray Willis|Travis Johnson|Willie Reid
2003,Texas,12,26,14,3,Aaron Ross|Bo Scaife|Brian Robison|Cedric Benson|Cedric Griffin|Cullen Loeffler|David Thomas|Derrick Johnson|Frank Okam|Jamaal Charles|Jermichael Finley|Jonathan Scott|Justin Blalock|Kasey Studdard|Limas Sweed|Lyle Sendlein|Marcus Tubbs|Michael Griffin|Michael Huff|Nathan Vasher|Rodrique Wright|Roy Williams|Tarell Brown|Tim Crowder|Tony Hills|Vince Young
2003,Mississippi,13,8,11,5,Charlie Anderson|Chris Spencer|Eli Manning|Marcus Johnson|Patrick Willis|Stacy Andrews|Trumaine McBride|Von Hutchins
2003,Kansas State,14,8,4,0,Darren Sproles|Jeromey Clary|Jordy Nelson|Nick Leckey|Rashad Washington|Rob Jackson|Yamon Figurs|Zach Diles
2003,Tennessee,15,21,5,1,Arron Sears|Brad Cottam|Cedric Houston|Dustin Colquitt|Erik Ainge|Gibril Wilson|Jason Allen|Jerod Mayo|Jesse Mahelona|Jonathan Wade|Justin Harrell|Kevin Burnett|Mark Jones|Marvin Mitchell|Omar Gaither|Parys Haralson|Robert Meachem|Scott Wells|Tony McDaniel|Troy Fleming|Turk McBride
2003,Boise State,16,7,4,2,Daryn Colledge|Derek Schouman|Gerald Alexander|Korey Hall|Legedu Naanee|Orlando Scandrick|Ryan Clady
2003,Purdue,17,19,5,0,Anthony Spencer|Bernard Pollard|Cliff Avril|Craig Terrill|Dustin Keller|Gilbert Gardner|Jacques Reeves|Kelly Butler|Kyle Orton|Landon Johnson|Mike Otto|Nick Hardwick|Niko Koutouvides|Ray Edwards|Rob Ninkovich|Shaun Phillips|Stanford Keglar|Stuart Schweigert|Uche Nwaneri
2003,Nebraska,18,17,7,1,Adam Carriker|Barrett Ruud|Brandon Jackson|Carl Nicks|Daniel Bullocks|Demorrio Williams|Fabian Washington|Jammal Lord|Josh Bullocks|Le Kevin Smith|Richie Incognito|Ryon Bingham|Sam Koch|Stewart Bradley|Titus Adams|Trevor Johnson|Zackary Bowman
2003,Minnesota,19,7,1,0,Anthony Montgomery|Dominique Barber|Laurence Maroney|Marion Barber|Mark Setterstrom|Matt Spaeth|Thomas Tapeh
2003,Utah,20,8,10,2,Alex Smith|Chris Kemoeatu|Eric Weddle|Jonathan Fanene|Paris Warren|Paul Soliai|Quinton Ganther|Sione Pouha
2003,Clemson,21,12,1,0,Anthony Waters|Barry Richardson|Chansi Stuckey|Charles Bennett|Charlie Whitehurst|Derrick Hamilton|Dustin Fry|Gaines Adams|Justin Miller|LeRoy Hill|Phillip Merling|Tye Hill
2003,Bowling Green,22,2,0,0,Kory Lichtensteiger|Scott Mruczkowski
2003,Florida,23,19,2,0,Andre Caldwell|Ben Troupe|Bobby McCray|Brandon Siler|Chad Jackson|Channing Crowder|Ciatrick Fason|DeShawn Wynn|Dee Webb|Derrick Harvey|Jarvis Moss|Jeremy Mincey|Joe Cohen|Keiwan Ratliff|Marcus Thomas|Max Starks|Ray McDonald|Reggie Nelson|Reynaldo Hill
2003,TCU,24,6,0,0,Anthony Alabi|Bo Schobel|Drew Coleman|Herb Taylor|Marvin White|Michael Toudouze
2003,Maryland,25,15,8,1,Adam Podlesh|Bruce Perry|D'Qwell Jackson|Domonique Foxworth|Dre Moore|Erin Henderson|Jeff Dugan|Jon Condo|Josh Wilson|Leon Joe|Madieu Williams|Nick Novak|Randy Starks|Shawne Merriman|Vernon Davis
2004,USC,1,38,17,4,Brian Cushing|Cary Harris|Chauncey Washington|Chilo Rachal|Clay Matthews|Darnell Bing|David Buehler|David Kirtman|Deuce Lutui|Dominique Byrd|Dwayne Jarrett|Fili Moala|Fred Davis|Frostee Rucker|Kaluka Maiava|Keith Rivers|Kevin Ellison|Kyle Moore|LaJuan Ramsey|Lawrence Jackson|LenDale White|Lofa Tatupu|Mark Sanchez|Matt Cassel|Matt Leinart|Mike Patterson|Mike Williams|Patrick Turner|Reggie Bush|Rey Maualuga|Ryan Kalil|Sam Baker|Sedrick Ellis|Shaun Cody|Steve Smith|Terrell Thomas|Thomas Williams|Winston Justice
2004,Auburn,2,21,10,1,Ben Grubbs|Ben Obomanu|Carlos Rogers|Carnell Williams|Courtney Taylor|David Irons|Devin Aromashodu|Jason Campbell|Jay Ratliff|Jerraud Powers|Jonathan Wilhite|King Dunlap|Marcus McNeill|Pat Sims|Patrick Lee|Quentin Groves|Ronnie Brown|Sen'Derrick Marks|Stanley McClover|Tyronne Green|Will Herring
2004,Oklahoma,3,26,11,5,Adrian Peterson|Allen Patrick|Antonio Perkins|Brandon Jones|Brodney Pool|C.J. Ah You|Chris Chester|Clint Ingram|Curtis Lofton|Davin Joseph|Donte Nicholson|Duke Robinson|J.D. Runnels|Jammal Brown|Juaquin Iglesias|Lance Mitchell|Malcolm Kelly|Manuel Johnson|Mark Bradley|Mark Clayton|Michael Hawkins|Nic Harris|Phil Loadholt|Reggie Smith|Travis Wilson|Wes Sims
2004,Utah,4,11,10,2,Alex Smith|Brice McCain|Chris Kemoeatu|Eric Weddle|Jonathan Fanene|Paris Warren|Paul Kruger|Paul Soliai|Quinton Ganther|Sean Smith|Sione Pouha
2004,Texas,5,26,17,3,Aaron Ross|Bo Scaife|Brian Orakpo|Brian Robison|Cedric Benson|Cedric Griffin|Chris Ogbonnaya|David Thomas|Derrick Johnson|Frank Okam|Henry Melton|Jamaal Charles|Jermichael Finley|Jonathan Scott|Justin Blalock|Kasey Studdard|Limas Sweed|Lyle Sendlein|Michael Griffin|Michael Huff|Rodrique Wright|Roy Miller|Tarell Brown|Tim Crowder|Tony Hills|Vince Young
2004,Louisville,6,18,7,2,Amobi Okoye|Brandon Johnson|Breno Giacomini|Brian Brohm|Elvis Dumervil|Eric Shelton|Eric Wood|Gary Barnidge|Harry Douglas|Jason Spitz|Kerry Rhodes|Kolby Smith|Lionel Gates|Mario Urrutia|Michael Bush|Montavious Stanley|Robert McCune|William Gay
2004,Georgia,7,21,8,2,Asher Allen|Brandon Coutu|Charles Johnson|Corvey Irvin|Dannell Ellerbe|David Pollack|Greg Blue|Jarius Wynn|Kedric Golston|Knowshon Moreno|Leonard Pope|Marcus Howard|Matthew Stafford|Max Jean-Gilles|Mohamed Massaquoi|Odell Thurman|Quentin Moses|Reggie Brown|Thomas Brown|Thomas Davis|Tim Jennings
2004,Iowa,8,13,10,2,Abdul Hodge|Bradley Fletcher|Brandon Myers|Chad Greenway|Charles Godfrey|Jonathan Babineaux|Kenny Iwebema|Marshal Yanda|Matt Roth|Scott Chandler|Sean Considine|Seth Olsen|Shonn Greene
2004,California,9,21,27,5,Aaron Merz|Aaron Rodgers|Alex Mack|Brandon Mebane|Cameron Morrah|Craig Stevens|Dante Hughes|DeSean Jackson|Desmond Bishop|J.J. Arrington|Justin Forsett|L.P. Ladouceur|Lavelle Hawkins|Lorenzo Alexander|Marshawn Lynch|Matt Giordano|Mike Gibson|Ryan O'Callaghan|Ryan Riddle|Thomas DeCoud|Zack Follett
2004,Virginia Tech,10,20,6,1,Aaron Rouse|Brandon Flowers|Brandon Frye|Chris Ellis|Darryl Tapp|David Clowney|Duane Brown|Eddie Royal|Eric Green|James Anderson|Jeff King|Jimmy Williams|Jonathan Lewis|Josh Morgan|Justin Hamilton|Justin Harper|Victor Harris|Vincent Fuller|Will Montgomery|Xavier Adibi
2004,Miami,11,23,28,5,Antrel Rolle|Baraka Atkins|Brandon Meriweather|Calais Campbell|Chris Myers|Devin Hester|Eric Winston|Frank Gore|Greg Olsen|Jon Beason|Kareem Brown|Kelly Jennings|Kenny Phillips|Kevin Everett|Leon Williams|Marcus Maxey|Orien Harris|Rashad Butler|Rocky McIntosh|Roscoe Parrish|Sinorice Moss|Spencer Adkins|Tavares Gooden
2004,Boise State,12,7,4,2,Daryn Colledge|Derek Schouman|Gerald Alexander|Korey Hall|Legedu Naanee|Orlando Scandrick|Ryan Clady
2004,Tennessee,13,20,4,1,Arron Sears|Brad Cottam|Britton Colquitt|Cedric Houston|Dustin Colquitt|Erik Ainge|Jason Allen|Jerod Mayo|Jesse Mahelona|Jonathan Wade|Justin Harrell|Kevin Burnett|Marvin Mitchell|Omar Gaither|Parys Haralson|Ramon Foster|Robert Ayers|Robert Meachem|Tony McDaniel|Turk McBride
2004,Michigan,14,18,6,1,Adrian Arrington|Alan Branch|Braylon Edwards|Chad Henne|David Baas|David Harris|Gabe Watson|Jake Long|Jason Avant|LaMarr Woodley|Leon Hall|Mario Manningham|Marlin Jackson|Mike Hart|Morgan Trent|Prescott Burgess|Steve Breaston|Tim Massaquoi
2004,Florida State,15,27,7,2,A.J. Nicholson|Alex Barron|Andre Fluellen|Antonio Cromartie|Brodrick Bunkley|Bryant McFadden|Buster Davis|Chauncey Davis|Chris Davis|Craphonso Thorpe|Eric Moore|Ernie Sims|Everette Brown|Garrison Sanborn|Geno Hayes|Graham Gano|Jerome Carter|Kamerion Wimbley|Lawrence Timmons|Leon Washington|Letroy Guion|Lorenzo Booker|Mario Henderson|Pat Watkins|Ray Willis|Travis Johnson|Willie Reid
2004,LSU,16,25,13,2,Andrew Whitworth|Chevis Jackson|Claude Wroten|Corey Webster|Craig Davis|Craig Steltz|Curtis Taylor|Dwayne Bowe|Early Doucet|Glenn Dorsey|Herman Johnson|JaMarcus Russell|Jacob Hester|Joseph Addai|Keith Zinger|Kyle Williams|LaRon Landry|Marcus Spears|Matt Flynn|Melvin Oliver|Quinn Johnson|Ricky Jean Francois|Skyler Green|Travis Daniels|Tyson Jackson
2004,Wisconsin,17,16,12,6,Anttaj Hawthorne|Brandon Williams|Dan Buenning|DeAndre Levy|Erasmus James|Jason Jefferson|Jason Pociask|Joe Thomas|Jonathan Casillas|Kraig Urbik|Matt Shaughnessy|Nick Hayden|Owen Daniels|Paul Hubbard|Scott Starks|Travis Beckum
2004,Texas Tech,18,9,1,1,Brandon Williams|Daniel Loper|Danny Amendola|Darcel McBath|Dylan Gandy|Keyunta Dawson|Louis Vasquez|Manuel Ramirez|Michael Crabtree
2004,Arizona State,19,12,1,0,Andrew Walter|Derek Hagan|Drew Hodgdon|Jamar Williams|Jimmy Verdon|Josh Barrett|Justin Tryon|Mike Pollak|Paul Fanaika|Ryan Torain|Troy Nolan|Zach Miller
2004,Ohio State,20,26,13,2,A.J. Hawk|Anthony Gonzalez|Anthony Schlegel|Antonio Pittman|Ashton Youboty|Bobby Carpenter|Brian Hartline|Brian Robiskie|Chris Wells|Donald Washington|Donte Whitner|Dustin Fox|James Laurinaitis|Jay Richardson|Larry Grant|Malcolm Jenkins|Mike Nugent|Nate Salley|Nick Mangold|Quinn Pitcock|Rob Sims|Roy Hall|Santonio Holmes|Ted Ginn|Troy Smith|Vernon Gholston
2004,Boston College,21,10,5,1,B.J. Raji|Gosder Cherilus|James Marten|Jeremy Trueblood|Jo-Lonn Dunbar|Josh Beekman|Mathias Kiwanuka|Matt Ryan|Ron Brace|Will Blackmon
2004,Virginia,22,19,8,0,Ahmad Brooks|Alvin Pearman|Brad Butler|Branden Albert|Cedric Peerman|Chris Canty|Chris Long|Clint Sintim|D'Brickashaw Ferguson|Darryl Blackstock|Elton Brown|Eugene Monroe|Heath Miller|Jason Snelling|John Phillips|Marcus Hamilton|Marques Hagans|Patrick Estes|Wali Lundy
2004,Pittsburgh,23,10,13,6,Clint Session|Darrelle Revis|H.B. Blades|Jeff Otah|Kennard Cox|LaRod Stephens-Howling|LeSean McCoy|Mike McGlynn|Rob Petitti|Scott McKillop
2004,Fresno State,24,12,7,1,Adam Jennings|Bear Pascoe|Dwayne Wright|James Sanders|Jason Shirley|Logan Mankins|Marcus McCauley|Paul Williams|Richard Marshall|Ryan Wendell|Tom Brandstater|Tyrone Culver
2004,Navy,25,0,0,0,
2005,Texas,1,29,20,5,Aaron Ross|Brian Orakpo|Brian Robison|Cedric Griffin|Chris Ogbonnaya|Colt McCoy|David Thomas|Earl Thomas|Frank Okam|Henry Melton|Jamaal Charles|Jermichael Finley|Jonathan Scott|Jordan Shipley|Justin Blalock|Kasey Studdard|Lamarr Houston|Limas Sweed|Lyle Sendlein|Michael Griffin|Michael Huff|Roddrick Muckelroy|Rodrique Wright|Roy Miller|Sergio Kindle|Tarell Brown|Tim Crowder|Tony Hills|Vince Young
2005,USC,2,40,17,3,Anthony McCoy|Brian Cushing|Cary Harris|Charles Brown|Chauncey Washington|Chilo Rachal|Clay Matthews|Damian Williams|Darnell Bing|David Buehler|David Kirtman|Deuce Lutui|Dominique Byrd|Dwayne Jarrett|Everson Griffen|Fili Moala|Fred Davis|Frostee Rucker|Joe McKnight|Kaluka Maiava|Keith Rivers|Kevin Ellison|Kevin Thomas|Kyle Moore|LaJuan Ramsey|Lawrence Jackson|LenDale White|Mark Sanchez|Matt Leinart|Patrick Turner|Reggie Bush|Rey Maualuga|Ryan Kalil|Sam Baker|Sedrick Ellis|Steve Smith|Taylor Mays|Terrell Thomas|Thomas Williams|Winston Justice
2005,Penn State,3,24,12,5,A.Q. Shipley|Aaron Maybin|Andrew Quarless|Calvin Lowry|Dan Connor|Deon Butler|Derek Wake|Derrick Williams|Ethan Kilmer|Jared Odrick|Jay Alford|Jordan Norwood|Josh Hull|Justin King|Levi Brown|Michael Robinson|Mickey Shuler|Navorro Bowman|Paul Posluszny|Rich Ohrnberger|Sean Lee|Tamba Hali|Tim Shaw|Tony Hunt
2005,Ohio State,4,29,14,2,A.J. Hawk|Alex Boone|Anthony Gonzalez|Anthony Schlegel|Antonio Pittman|Ashton Youboty|Austin Spitler|Bobby Carpenter|Brian Hartline|Brian Robiskie|Chris Wells|Donald Washington|Donte Whitner|Doug Worthington|James Laurinaitis|Jay Richardson|Kurt Coleman|Larry Grant|Malcolm Jenkins|Nate Salley|Nick Mangold|Quinn Pitcock|Rob Sims|Roy Hall|Santonio Holmes|Ted Ginn|Thaddeus Gibson|Troy Smith|Vernon Gholston
2005,West Virginia,5,7,2,1,Ellis Lankster|Owen Schmitt|Pat McAfee|Pat White|Ryan Mundy|Selvish Capers|Steve Slaton
2005,LSU,6,27,13,2,Al Woods|Andrew Whitworth|Brandon LaFell|Chevis Jackson|Claude Wroten|Craig Davis|Craig Steltz|Curtis Taylor|Danny McCray|Dwayne Bowe|Early Doucet|Glenn Dorsey|Herman Johnson|JaMarcus Russell|Jacob Hester|Joseph Addai|Keith Zinger|Kyle Williams|LaRon Landry|Matt Flynn|Melvin Oliver|Perry Riley|Quinn Johnson|Ricky Jean Francois|Skyler Green|Trindon Holliday|Tyson Jackson
2005,Virginia Tech,7,21,10,1,Aaron Rouse|Brandon Flowers|Brandon Frye|Chris Ellis|Darryl Tapp|David Clowney|Duane Brown|Ed Wang|Eddie Royal|James Anderson|Jason Worilds|Jeff King|Jimmy Williams|Jonathan Lewis|Josh Morgan|Justin Hamilton|Justin Harper|Kam Chancellor|Victor Harris|Will Montgomery|Xavier Adibi
2005,Alabama,8,19,6,1,Andre Smith|Antoine Caldwell|Brandon Deaderick|Brodie Croyle|Charlie Peprah|DeMeco Ryans|Glen Coffee|Javier Arenas|Kareem Jackson|Kenneth Darby|Le'Ron McClain|Mark Anderson|Mike Johnson|Ramzee Robinson|Rashad Johnson|Rolando McClain|Roman Harper|Terrence Cody|Wallace Gilberry
2005,Notre Dame,9,19,1,0,Anthony Fasano|Brady Quinn|Dan Santucci|David Bruton|Derek Landri|Eric Olsen|Golden Tate|J.J. Jansen|Jimmy Clausen|John Carlson|John Sullivan|Maurice Stovall|Mike Richardson|Ryan Harris|Sam Young|Sergio Brown|Tom Zbikowski|Trevor Laws|Victor Abiamiri
2005,Georgia,10,20,15,3,Asher Allen|Brandon Coutu|Charles Johnson|Corvey Irvin|Dannell Ellerbe|Geno Atkins|Greg Blue|Jarius Wynn|Kedric Golston|Knowshon Moreno|Leonard Pope|Marcus Howard|Matthew Stafford|Max Jean-Gilles|Mohamed Massaquoi|Quentin Moses|Rennie Curran|Reshad Jones|Thomas Brown|Tim Jennings
2005,TCU,11,11,1,0,Aaron Brown|Clint Gresham|Daryl Washington|Drew Coleman|Herb Taylor|Jason Phillips|Jerry Hughes|Marshall Newhouse|Marvin White|Michael Toudouze|Robert Henson
2005,Oregon,12,19,15,3,Dante Rosario|Demetrius Williams|Dennis Dixon|Ed Dickson|Geoff Schwartz|Haloti Ngata|Jairus Byrd|Jonathan Stewart|Jordan Kent|Kellen Clemens|LeGarrette Blount|Matt Toeaina|Max Unger|Nick Reed|Patrick Chung|Ra'Shon Harris|T.J. Ward|Walter Thurmond|Will Tukuafu
2005,Miami,13,23,23,6,Baraka Atkins|Brandon Meriweather|Calais Campbell|Darryl Sharpton|Dedrick Epps|Devin Hester|Eric Winston|Greg Olsen|Jason Fox|Jimmy Graham|Jon Beason|Kareem Brown|Kelly Jennings|Kenny Phillips|Leon Williams|Marcus Maxey|Orien Harris|Rashad Butler|Rocky McIntosh|Sam Shields|Sinorice Moss|Spencer Adkins|Tavares Gooden
2005,Auburn,14,18,4,0,Ben Grubbs|Ben Obomanu|Ben Tate|Courtney Taylor|David Irons|Devin Aromashodu|Jerraud Powers|Jonathan Wilhite|King Dunlap|Marcus McNeill|Pat Sims|Patrick Lee|Quentin Groves|Sen'Derrick Marks|Stanley McClover|Tyronne Green|Walter McFadden|Will Herring
2005,Wisconsin,15,14,12,6,Brandon Williams|Chris Maragos|DeAndre Levy|Garrett Graham|Jason Pociask|Joe Thomas|Jonathan Casillas|Kraig Urbik|Matt Shaughnessy|Nick Hayden|O'Brien Schofield|Owen Daniels|Paul Hubbard|Travis Beckum
2005,UCLA,16,10,15,3,Alterraun Verner|Brian Price|Bruce Davis|Chris Horton|Jarrad Page|Logan Paulsen|Marcedes Lewis|Matt Slater|Maurice Jones-Drew|Terrence Austin
2005,Texas Tech,17,7,1,1,Brandon Williams|Danny Amendola|Darcel McBath|Keyunta Dawson|Louis Vasquez|Manuel Ramirez|Michael Crabtree
2005,Louisville,18,14,7,2,Amobi Okoye|Brandon Johnson|Breno Giacomini|Brian Brohm|Elvis Dumervil|Eric Wood|Gary Barnidge|Harry Douglas|Jason Spitz|Kolby Smith|Mario Urrutia|Michael Bush|Montavious Stanley|William Gay
2005,Clemson,19,18,1,0,Anthony Waters|Barry Richardson|C.J. Spiller|Chansi Stuckey|Charles Bennett|Charlie Whitehurst|Chris Clemons|Crezdon Butler|Darell Scott|Dustin Fry|Gaines Adams|Jacoby Ford|James Davis|Kavell Conner|Michael Hamlin|Phillip Merling|Ricky Sapp|Tye Hill
2005,Oklahoma,20,23,29,8,Adrian Peterson|Allen Patrick|Brody Eldridge|C.J. Ah You|Chris Chester|Clint Ingram|Curtis Lofton|Davin Joseph|Dominique Franks|Duke Robinson|Gerald McCoy|J.D. Runnels|Jermaine Gresham|Juaquin Iglesias|Keenan Clayton|Malcolm Kelly|Manuel Johnson|Nic Harris|Phil Loadholt|Reggie Smith|Sam Bradford|Travis Wilson|Trent Williams
2005,Florida,21,23,17,2,Aaron Hernandez|Andre Caldwell|Brandon Siler|Brandon Spikes|Carlos Dunlap|Chad Jackson|DeShawn Wynn|Dee Webb|Derrick Harvey|Jarvis Moss|Jeremy Mincey|Jermaine Cunningham|Joe Cohen|Joe Haden|Louis Murphy|Major Wright|Marcus Thomas|Maurkice Pouncey|Percy Harvin|Ray McDonald|Reggie Nelson|Riley Cooper|Tim Tebow
2005,Florida State,22,22,7,2,A.J. Nicholson|Andre Fluellen|Antone Smith|Antonio Cromartie|Brodrick Bunkley|Buster Davis|Chris Davis|Dekoda Watson|Ernie Sims|Everette Brown|Garrison Sanborn|Geno Hayes|Graham Gano|Kamerion Wimbley|Lawrence Timmons|Leon Washington|Letroy Guion|Lorenzo Booker|Mario Henderson|Pat Watkins|Patrick Robinson|Willie Reid
2005,Boston College,23,11,5,1,B.J. Raji|Gosder Cherilus|James Marten|Jeremy Trueblood|Jo-Lonn Dunbar|Josh Beekman|Mathias Kiwanuka|Matt Ryan|Matt Tennant|Ron Brace|Will Blackmon
2005,Nebraska,24,15,8,4,Adam Carriker|Brandon Jackson|Carl Nicks|Cody Glenn|Daniel Bullocks|Larry Asante|Le Kevin Smith|Lydon Murtha|Matt Slauson|Ndamukong Suh|Phillip Dillard|Sam Koch|Stewart Bradley|Titus Adams|Zackary Bowman
2005,Michigan State,25,12,1,0,Brandon Fields|Brian Hoyer|Chris Morris|Clifton Ryan|Devin Thomas|Domata Peko|Drew Stanton|Eric Smith|Ervin Baldwin|Javon Ringer|Jeremy Ware|Kellen Davis
2006,Florida,1,25,21,2,Aaron Hernandez|Ahmad Black|Andre Caldwell|Brandon Siler|Brandon Spikes|Carlos Dunlap|DeShawn Wynn|Derrick Harvey|Jarvis Moss|Jermaine Cunningham|Joe Cohen|Joe Haden|Justin Trattou|Louis Murphy|Major Wright|Marcus Gilbert|Marcus Thomas|Maurice Hurt|Maurkice Pouncey|Mike Pouncey|Percy Harvin|Ray McDonald|Reggie Nelson|Riley Cooper|Tim Tebow
2006,Ohio State,2,26,11,4,Alex Boone|Anthony Gonzalez|Antonio Pittman|Austin Spitler|Brian Hartline|Brian Robiskie|Brian Rolle|Cameron Heyward|Chimdi Chekwa|Chris Wells|Donald Washington|Doug Worthington|Jake McQuaide|James Laurinaitis|Jay Richardson|Jermale Hines|Kurt Coleman|Larry Grant|Malcolm Jenkins|Quinn Pitcock|Roy Hall|Ted Ginn|Terrelle Pryor|Thaddeus Gibson|Troy Smith|Vernon Gholston
2006,LSU,3,27,10,3,Al Woods|Brandon LaFell|Chevis Jackson|Craig Davis|Craig Steltz|Curtis Taylor|Danny McCray|Drake Nevis|Dwayne Bowe|Early Doucet|Glenn Dorsey|Herman Johnson|JaMarcus Russell|Jacob Hester|Joe Barksdale|Keith Zinger|Kelvin Sheppard|LaRon Landry|Lazarius Levingston|Matt Flynn|Patrick Peterson|Perry Riley|Quinn Johnson|Ricky Jean Francois|Stevan Ridley|Trindon Holliday|Tyson Jackson
2006,USC,4,40,31,5,Allen Bradford|Anthony McCoy|Brian Cushing|Cary Harris|Charles Brown|Chauncey Washington|Chilo Rachal|Clay Matthews|Damian Williams|David Ausberry|David Buehler|Dwayne Jarrett|Everson Griffen|Fili Moala|Fred Davis|Joe McKnight|Jordan Cameron|Jurrell Casey|Kaluka Maiava|Keith Rivers|Kevin Ellison|Kevin Thomas|Kyle Moore|Lawrence Jackson|Malcolm Smith|Mark Sanchez|Michael Morgan|Patrick Turner|Rey Maualuga|Ronald Johnson|Ryan Kalil|Sam Baker|Sedrick Ellis|Shareece Wright|Stanley Havili|Steve Smith|Taylor Mays|Terrell Thomas|Thomas Williams|Tyron Smith
2006,Boise State,5,12,4,2,Austin Pettis|Brandyn Thompson|Derek Schouman|Gerald Alexander|Jeron Johnson|Korey Hall|Kyle Wilson|Legedu Naanee|Orlando Scandrick|Richie Brockel|Ryan Clady|Titus Young
2006,Louisville,6,13,2,0,Amobi Okoye|Bilal Powell|Breno Giacomini|Brian Brohm|Byron Stingily|Eric Wood|Gary Barnidge|Harry Douglas|Johnny Patrick|Kolby Smith|Mario Urrutia|Michael Bush|William Gay
2006,Wisconsin,7,16,15,11,Chris Maragos|DeAndre Levy|Gabe Carimi|Garrett Graham|J.J. Watt|Joe Thomas|John Moffitt|Jonathan Casillas|Kraig Urbik|Lance Kendricks|Matt Shaughnessy|Nick Hayden|O'Brien Schofield|Paul Hubbard|Scott Tolzien|Travis Beckum
2006,Michigan,8,17,6,1,Adrian Arrington|Alan Branch|Brandon Graham|Chad Henne|David Harris|Jake Long|Jonas Mouton|LaMarr Woodley|Leon Hall|Mario Manningham|Mike Hart|Morgan Trent|Prescott Burgess|Stephen Schilling|Steve Breaston|Stevie Brown|Zoltan Mesko
2006,Auburn,9,19,5,1,Ben Grubbs|Ben Tate|Cam Newton|Courtney Taylor|David Irons|Jerraud Powers|Jonathan Wilhite|Josh Bynes|King Dunlap|Lee Ziemba|Nick Fairley|Pat Sims|Patrick Lee|Quentin Groves|Sen'Derrick Marks|Tyronne Green|Walter McFadden|Will Herring|Zach Clayton
2006,West Virginia,10,11,2,1,Brandon Hogan|Chris Neild|Ellis Lankster|J.T. Thomas|Owen Schmitt|Pat McAfee|Pat White|Robert Sands|Ryan Mundy|Selvish Capers|Steve Slaton
2006,Oklahoma,11,21,30,9,Adrian Peterson|Allen Patrick|Brody Eldridge|C.J. Ah You|Curtis Lofton|DeMarco Murray|Dominique Franks|Duke Robinson|Gerald McCoy|Jermaine Gresham|Jonathan Nelson|Juaquin Iglesias|Keenan Clayton|Malcolm Kelly|Manuel Johnson|Nic Harris|Phil Loadholt|Quinton Carter|Reggie Smith|Sam Bradford|Trent Williams
2006,Rutgers,12,13,7,0,Anthony Davis|Brian Leonard|Clark Harris|Courtney Greene|Devin McCourty|George Johnson|Jason McCourty|Jeremy Zuttah|Kenny Britt|Mike Teel|Ray Rice|Ryan D'Imperio|Tiquan Underwood
2006,Texas,13,26,18,5,Aaron Ross|Aaron Williams|Brian Orakpo|Brian Robison|Chris Ogbonnaya|Chykie Brown|Colt McCoy|Earl Thomas|Frank Okam|Henry Melton|Jamaal Charles|Jermichael Finley|Jordan Shipley|Justin Blalock|Kasey Studdard|Lamarr Houston|Limas Sweed|Lyle Sendlein|Michael Griffin|Roddrick Muckelroy|Roy Miller|Sam Acho|Sergio Kindle|Tarell Brown|Tim Crowder|Tony Hills
2006,California,14,23,25,2,Alex Mack|Brandon Mebane|Brian De La Puente|Cameron Jordan|Cameron Morrah|Chris Conte|Craig Stevens|Dante Hughes|DeSean Jackson|Desmond Bishop|Jahvid Best|Justin Forsett|Lavelle Hawkins|Lorenzo Alexander|Marshawn Lynch|Mike Gibson|Mike Mohamed|Nick Sundberg|Shane Vereen|Syd'Quan Thompson|Thomas DeCoud|Tyson Alualu|Zack Follett
2006,Arkansas,15,14,0,0,Brett Goode|Chris Houston|D.J. Williams|Darren McFadden|DeMarcus Love|Felix Jones|Jamaal Anderson|Jonathan Luigs|Marcus Harrison|Mitch Petrus|Nate Garner|Peyton Hillis|Ryan Mallett|Tony Ugoh
2006,BYU,16,6,0,0,Austin Collie|Bryan Kehl|Dallas Reynolds|Dennis Pitta|Fui Vakapuna|John Beck
